fold,perm,train_tn,train_fp,train_fn,train_tp,train_accuracy,train_bal_acc,train_f1_macro,train_f1_weighted,train_roc_auc,train_prec_left,train_prec_right,train_rec_left,train_rec_right,test_tn,test_fp,test_fn,test_tp,test_accuracy,test_bal_acc,test_f1_macro,test_f1_weighted,test_roc_auc,test_prec_left,test_prec_right,test_rec_left,test_rec_right,train_sac_tn,train_sac_fp,train_sac_fn,train_sac_tp,train_sac_accuracy,train_sac_bal_acc,train_sac_f1_macro,train_sac_f1_weighted,train_sac_roc_auc,train_sac_prec_left,train_sac_prec_right,train_sac_rec_left,train_sac_rec_right,test_sac_tn,test_sac_fp,test_sac_fn,test_sac_tp,test_sac_accuracy,test_sac_bal_acc,test_sac_f1_macro,test_sac_f1_weighted,test_sac_roc_auc,test_sac_prec_left,test_sac_prec_right,test_sac_rec_left,test_sac_rec_right,train_sac_opt_tn,train_sac_opt_fp,train_sac_opt_fn,train_sac_opt_tp,train_sac_opt_accuracy,train_sac_opt_bal_acc,train_sac_opt_f1_macro,train_sac_opt_f1_weighted,train_sac_opt_roc_auc,train_sac_opt_prec_left,train_sac_opt_prec_right,train_sac_opt_rec_left,train_sac_opt_rec_right,train_sac_opt_thr,test_sac_opt_tn,test_sac_opt_fp,test_sac_opt_fn,test_sac_opt_tp,test_sac_opt_accuracy,test_sac_opt_bal_acc,test_sac_opt_f1_macro,test_sac_opt_f1_weighted,test_sac_opt_roc_auc,test_sac_opt_prec_left,test_sac_opt_prec_right,test_sac_opt_rec_left,test_sac_opt_rec_right,test_sac_opt_thr
0,1,331587,263,212593,99464,0.6694305233519747,0.6589720571591796,0.6200551204014577,0.6242653337392122,0.9358016326499818,0.9992074732559891,0.9973628004452154,0.6093333088316366,0.31873664106237004,78017,5333,73478,4980,0.5129350835558193,0.4997451237020688,0.38830575070008183,0.39665339225614615,0.4986019857895917,0.9360167966406718,0.4828856782701445,0.5149806924320934,0.0634734507634658,1661,0,1492,0,0.5267998731366952,0.5,0.34503531366846696,0.36352911893645645,0.5099006864626594,1.0,,0.5267998731366952,0.0,417,0,372,0,0.5285171102661597,0.5,0.34577114427860695,0.3654919319751055,0.4848766148371625,1.0,,0.5285171102661597,0.0,1299,362,1134,358,0.5255312400888044,0.511002690649549,0.47913808502011057,0.487470118183351,0.5099006864626594,0.7820590006020469,0.49722222222222223,0.5339087546239211,0.23994638069705093,0.486,384,33,334,38,0.5348542458808618,0.5115069234934633,0.424104772227802,0.4385086055063792,0.4848766148371625,0.920863309352518,0.5352112676056338,0.5348189415041783,0.10215053763440861,0.486
1,1,331942,156,232703,80350,0.6390627930515492,0.6280980316666372,0.5743265540210697,0.5792269549572501,0.9241780248619966,0.9995302591403742,0.9980622562293494,0.587877338858929,0.25666580419290025,78941,4161,73649,3813,0.5153957300515682,0.49957656930866645,0.37956277690593565,0.389760011701769,0.5019465510269573,0.9499290029120839,0.4781790820165538,0.5173405858837408,0.04922413570524903,1652,0,1501,0,0.5239454487789407,0.5,0.3438085327783559,0.3602738320011696,0.511243513202659,1.0,,0.5239454487789407,0.0,426,0,363,0,0.5399239543726235,0.5,0.3506172839506173,0.3786133408440126,0.502470285440836,1.0,,0.5399239543726235,0.0,742,910,631,870,0.5112591183000317,0.5143830666561275,0.5104523162410171,0.5095005419370231,0.511243513202659,0.4491525423728814,0.4887640449438202,0.5404224326292789,0.5796135909393737,0.485,167,259,124,239,0.514575411913815,0.5252104915997362,0.5104991277049651,0.5069323790222213,0.502470285440836,0.392018779342723,0.4799196787148594,0.5738831615120275,0.6584022038567493,0.485
2,1,332445,198,228295,84113,0.6457752952867293,0.6343228158917671,0.5841408438877114,0.5891630445064764,0.9278819997423082,0.9994047672730224,0.9976515519920295,0.5928683525341513,0.2692408645105119,78257,4300,74155,3952,0.5116827665189464,0.49925601582153106,0.37881490193753825,0.3867721322368084,0.4995434887003881,0.9479147740349092,0.47891420261754725,0.5134569456473244,0.05059725760815292,1687,0,1467,0,0.5348763474952442,0.5,0.34848171865317085,0.3727892576841466,0.512961097514212,1.0,,0.5348763474952442,0.0,391,0,397,0,0.49619289340101524,0.5,0.33163698049194235,0.32911182581814585,0.46180110418934844,1.0,,0.49619289340101524,0.0,769,918,622,845,0.5117311350665821,0.5159221101740766,0.5114474639758437,0.5106263108184431,0.512961097514212,0.45583876704208653,0.4792966534316506,0.5528396836808052,0.5760054533060668,0.484,0,391,0,397,0.5038071065989848,0.5,0.33502109704641353,0.3375720191051425,0.46180110418934844,0.0,0.5038071065989848,,1.0,0.0
3,1,332016,187,216433,96166,0.6640519105089624,0.653535416403415,0.6121638694970465,0.6164768360266102,0.9368901434179455,0.9994370911761784,0.9980592197440661,0.605372605292379,0.30763374163065144,78135,4862,73295,4621,0.5142903307998732,0.5003635143485929,0.3861745098798145,0.39502937407023836,0.4989042761028297,0.9414195693820259,0.48729305072234524,0.5159809813114971,0.05930745931515992,1654,0,1500,0,0.5244134432466709,0.5,0.3440099833610649,0.36080691977121204,0.5183039097138251,1.0,,0.5244134432466709,0.0,424,0,364,0,0.5380710659898477,0.5,0.34983498349834985,0.3764721649829958,0.4843847190545304,1.0,,0.5380710659898477,0.0,559,1095,465,1035,0.5053899809765378,0.5139842805320435,0.4938618310198186,0.49013213544558604,0.5183039097138251,0.33796856106408707,0.4859154929577465,0.5458984375,0.69,0.484,77,347,63,301,0.4796954314720812,0.5042634252539913,0.43395565273456116,0.4217039262870112,0.4843847190545304,0.18160377358490565,0.4645061728395062,0.55,0.8269230769230769,0.484
4,1,331861,145,228030,83913,0.6456629329341299,0.6342821642038201,0.5839854247765134,0.588976131885126,0.9309295924350105,0.9995632609049234,0.9982750005948274,0.5927242981223131,0.26900106750271685,78961,4233,74664,3908,0.5122769926931494,0.4994283734671336,0.37849162972748746,0.38673055352303576,0.49857522129288523,0.949118926845686,0.48003930721041643,0.5139853539462979,0.04973782008858117,1658,0,1496,0,0.5256816740646798,0.5,0.34455527847049044,0.36225279118837866,0.5167882346490521,1.0,,0.5256816740646798,0.0,420,0,368,0,0.5329949238578681,0.5,0.347682119205298,0.37062560930514,0.5162590579710146,1.0,,0.5329949238578681,0.0,712,946,576,920,0.517438173747622,0.522203156950904,0.5153302777377284,0.5136885510377152,0.5167882346490521,0.4294330518697226,0.4930332261521972,0.5527950310559007,0.6149732620320856,0.484,144,276,104,264,0.5177664974619289,0.5301242236024845,0.5063177609538632,0.501356641800368,0.5162590579710146,0.34285714285714286,0.4888888888888889,0.5806451612903226,0.717391304347826,0.484
0,2,331798,81,245887,66141,0.6180069482083593,0.6058636483447573,0.5396485063129526,0.5455037761912758,0.9003388645068398,0.9997559351450378,0.9987768415330253,0.574357997870812,0.21197136154447677,79969,3352,75403,3084,0.5132811727479482,0.4995315886566977,0.37134392728906773,0.3802679650668947,0.49795520610443395,0.959770045966803,0.4791796146674953,0.5146937672167443,0.03929313134659243,1590,0,1563,0,0.5042816365366318,0.5,0.33523086654016443,0.33810153999293463,0.5175766647754481,1.0,,0.5042816365366318,0.0,418,0,371,0,0.5297845373891001,0.5,0.34631317315658655,0.36694272846502707,0.5216278259972401,1.0,,0.5297845373891001,0.0,570,1020,504,1059,0.5166508087535681,0.5180168761090791,0.5047382637992194,0.5040805159183044,0.5175766647754481,0.3584905660377358,0.5093795093795094,0.5307262569832403,0.6775431861804223,0.484,304,114,239,132,0.5525982256020279,0.5415339377603529,0.5302755604726977,0.5363753585022241,0.5216278259972401,0.7272727272727273,0.5365853658536586,0.5598526703499079,0.3557951482479784,0.485
1,2,332462,45,256951,55693,0.6016498463150487,0.5890000898289602,0.5118018823149169,0.5182500398359349,0.8878792838253209,0.9998646645033037,0.9991926513330224,0.5640561032756318,0.17813551515461676,79969,2724,75321,2550,0.5139321392092873,0.4999026728726447,0.3666975163418032,0.37586794416271285,0.5018563011101758,0.96705888043728,0.48350398179749715,0.5149655483289329,0.0327464653080094,1619,0,1534,0,0.5134792261338408,0.5,0.3392707460184409,0.34841696023079977,0.514772023550198,1.0,,0.5134792261338408,0.0,389,0,400,0,0.49302915082382764,0.5,0.3302207130730051,0.3256168755016451,0.4902634961439588,1.0,,0.49302915082382764,0.0,588,1031,516,1018,0.5093561687281953,0.5134058318227244,0.5000577563142719,0.49821969804640326,0.514772023550198,0.3631871525633107,0.4968277208394339,0.532608695652174,0.6636245110821382,0.484,371,18,380,20,0.4955640050697085,0.5018637532133676,0.3711006969478491,0.36720013743405855,0.4902634961439588,0.9537275064267352,0.5263157894736842,0.4940079893475366,0.05,0.486
2,2,332124,163,223892,88872,0.6526553714357469,0.641829904990028,0.5950711570440093,0.5996927700937268,0.9277350137238289,0.9995094601955539,0.9981692592800584,0.5973281344421744,0.28415034978450204,78619,4294,73666,4085,0.5147637305183489,0.5003751461632419,0.38169560424030685,0.390911501251701,0.5011775744425977,0.9482107751498559,0.4875283446712018,0.5162622713990216,0.052539517176627956,1610,0,1544,0,0.5104629042485732,0.5,0.33795130142737195,0.3450232056424026,0.5178877160235574,1.0,,0.5104629042485732,0.0,398,0,390,0,0.5050761421319797,0.5,0.33558178752107926,0.3389887092218009,0.5260340162350212,1.0,,0.5050761421319797,0.0,871,739,789,755,0.5155358275206088,0.5149917130627877,0.5148796186127603,0.5152529788534327,0.5178877160235574,0.5409937888198758,0.5053547523427041,0.5246987951807229,0.4889896373056995,0.485,222,176,204,186,0.5177664974619289,0.5173560108233475,0.5167579012600703,0.5169820337493721,0.5260340162350212,0.5577889447236181,0.5138121546961326,0.5211267605633803,0.47692307692307695,0.485
3,2,332274,87,249501,62940,0.6129230368392158,0.6005921347233577,0.5311150048047029,0.5371655442766131,0.9013744985102561,0.9997382364356829,0.9986196392022466,0.5711383266726827,0.20144603301103248,79750,3089,75220,2854,0.5133457209796598,0.4996329318067998,0.369322477304561,0.3782471386147962,0.5009008759272451,0.9627108004683784,0.4802288406528689,0.5146157320771763,0.0365550631452212,1602,0,1552,0,0.5079264426125555,0.5,0.3368376787216148,0.3421775277818814,0.5175638216404752,1.0,,0.5079264426125555,0.0,406,0,382,0,0.5152284263959391,0.5,0.34003350083752093,0.3503898511168363,0.48936760116575967,1.0,,0.5152284263959391,0.0,629,973,573,979,0.5098287888395688,0.5117165881565569,0.5037173737452694,0.5028443144460837,0.5175638216404752,0.39263420724094883,0.5015368852459017,0.5232945091514143,0.6307989690721649,0.484,19,387,10,372,0.49619289340101524,0.5103100095427231,0.3697079593419767,0.36110841708300523,0.48936760116575967,0.046798029556650245,0.4901185770750988,0.6551724137931034,0.9738219895287958,0.483
4,2,331647,119,237365,74818,0.6312068191735681,0.6196510126409729,0.5614466341360037,0.5667657908651528,0.9079754964483819,0.9996413134558695,0.9984119994128401,0.5828471104300085,0.23966071182607637,79633,3801,74789,3543,0.5141747956925435,0.49983679496611183,0.37614847323517137,0.38540343837089897,0.5020700924448053,0.9544430328163579,0.4824346405228758,0.5156842936887231,0.0452305571158658,1611,0,1543,0,0.5107799619530755,0.5,0.338090241343127,0.34537944121989705,0.5226591486833271,1.0,,0.5107799619530755,0.0,397,0,391,0,0.5038071065989848,0.5,0.33502109704641353,0.3375720191051425,0.4969625129648837,1.0,,0.5038071065989848,0.0,1245,366,1139,404,0.5228281547241598,0.5173197633090391,0.4863044867476477,0.48925764896215757,0.5226591486833271,0.7728119180633147,0.5246753246753246,0.522231543624161,0.26182760855476345,0.486,221,176,207,184,0.5139593908629442,0.5136316491332049,0.5128854456684018,0.5130595989431924,0.4969625129648837,0.5566750629722922,0.5111111111111111,0.5163551401869159,0.47058823529411764,0.485
0,3,331187,339,209948,102433,0.6734202299400379,0.6634439620357448,0.6262494643781158,0.6301973048822513,0.9321194259578063,0.9989774557651587,0.9967014361888452,0.6120228778400953,0.327910468306331,77755,5919,72748,5386,0.5138250271927223,0.49909701961480246,0.39225498460052083,0.40156142846406456,0.4999282943613094,0.9292611802949542,0.4764263600176913,0.5166342199158821,0.06893285893465073,1618,0,1535,0,0.513162067871868,0.5,0.3391322573883882,0.3480596209669598,0.49108321287792467,1.0,,0.513162067871868,0.0,399,0,390,0,0.5057034220532319,0.5,0.33585858585858586,0.33968967238929215,0.49978793136687877,1.0,,0.5057034220532319,0.0,1532,86,1439,96,0.5163336504915953,0.5046943385286858,0.3897532690984607,0.39706954462466554,0.49108321287792467,0.9468479604449939,0.5274725274725275,0.5156512958599798,0.06254071661237785,0.488,390,9,367,23,0.523447401774398,0.5182089839984576,0.39187261188277933,0.39509924160764187,0.49978793136687877,0.9774436090225563,0.71875,0.5151915455746368,0.05897435897435897,0.487
1,3,332644,286,207404,104817,0.6780753653020766,0.6674275430667953,0.6322096750337096,0.6363787707939471,0.9399633217683174,0.9991409605622804,0.9972788597851632,0.6159526560602021,0.3357141255713101,76407,5863,72688,5606,0.5107807478637801,0.5001682824670522,0.3926977683672145,0.39932900135090604,0.5018691598520781,0.9287346541874316,0.48879588455837475,0.5124719138804118,0.0716019107466728,1617,0,1536,0,0.5128449096098954,0.5,0.3389937106918239,0.3477023978361429,0.505543315811173,1.0,,0.5128449096098954,0.0,400,0,389,0,0.5069708491761724,0.5,0.33641715727502103,0.3411073838023027,0.4982647814910025,1.0,,0.5069708491761724,0.0,1412,205,1306,230,0.5207738661592134,0.5114807997062462,0.44241291108618214,0.4477828242510853,0.505543315811173,0.873222016079159,0.5287356321839081,0.5194996320824136,0.14973958333333334,0.486,85,315,75,314,0.5057034220532319,0.509848971722365,0.46023365141734496,0.4580495139632194,0.4982647814910025,0.2125,0.49920508744038156,0.53125,0.8071979434447301,0.483
2,3,332002,271,202365,110413,0.6858604978521078,0.676095985032421,0.6438298802318285,0.6475276580570244,0.9421560679038178,0.9991844055941951,0.9975515883054461,0.621299593724912,0.3530075644706469,76812,6115,72077,5660,0.5133197231489319,0.4995350237698946,0.39458074639606877,0.4032418562643417,0.5002274870650242,0.9262604459343761,0.48067940552016986,0.5159011075364869,0.07280960160541312,1608,0,1546,0,0.5098287888395688,0.5,0.3376732465350693,0.344311084608999,0.4985514696890708,1.0,,0.5098287888395688,0.0,409,0,379,0,0.5190355329949239,0.5,0.341687552213868,0.3546959615621117,0.4946939249472618,1.0,,0.5190355329949239,0.0,1540,68,1448,98,0.5193405199746354,0.5105504173826856,0.39231696802583316,0.3977784522289023,0.4985514696890708,0.9577114427860697,0.5903614457831325,0.5153949129852744,0.06338939197930142,0.488,76,333,66,313,0.4936548223350254,0.5058382953467818,0.4432968881412952,0.4369224660914559,0.4946939249472618,0.18581907090464547,0.4845201238390093,0.5352112676056338,0.8258575197889182,0.484
3,3,331863,221,218512,94206,0.6607749355616143,0.6502917771955594,0.6074481369381917,0.6117935876597829,0.9353856767755164,0.9993345057274665,0.9976595677083885,0.6029761526232115,0.30124904866365226,78402,4714,73295,4502,0.5152100824669231,0.5005763201180765,0.3856306193432153,0.39495718449010303,0.5000092922006906,0.943284084893402,0.4884982638888889,0.5168328971568323,0.057868555342751,1607,0,1547,0,0.5095117311350665,0.5,0.3375341314849821,0.3439551993001689,0.5104602560951622,1.0,,0.5095117311350665,0.0,410,0,378,0,0.5203045685279187,0.5,0.34223706176961605,0.35613501351660554,0.4700671054329591,1.0,,0.5203045685279187,0.0,1205,402,1127,420,0.5152187698161065,0.510668821642869,0.4832052026841156,0.48565209953496835,0.5104602560951622,0.7498444306160548,0.5109489051094891,0.5167238421955404,0.27149321266968324,0.486,409,1,373,5,0.5253807106598984,0.5053942444186347,0.35614163870246085,0.36954671370899056,0.4700671054329591,0.9975609756097561,0.8333333333333334,0.5230179028132992,0.013227513227513227,0.487
4,3,331693,294,205443,106519,0.6805073072556989,0.6702815305651308,0.6359995793060729,0.6399577061421696,0.9334546510736803,0.9991144231551236,0.9972475260501998,0.6175214470823032,0.341448637975138,77081,6132,72781,5772,0.5121780843935066,0.4998943217045144,0.3945226134807053,0.40221132731000664,0.49907036519330017,0.9263095910494754,0.4848790322580645,0.5143465321429048,0.07347905235955342,1618,0,1536,0,0.5129993658845909,0.5,0.3390611902766136,0.3478763512159548,0.5132908265090648,1.0,,0.5129993658845909,0.0,399,0,389,0,0.5063451776649747,0.5,0.33614153327716934,0.34040728877561055,0.49011990129565564,1.0,,0.5063451776649747,0.0,1572,46,1459,77,0.5228281547241598,0.5108500238205603,0.38455073592342803,0.3921351829747057,0.5132908265090648,0.9715698393077874,0.6260162601626016,0.5186407126360937,0.050130208333333336,0.488,137,262,123,266,0.5114213197969543,0.5135815116196661,0.49796707942869717,0.4969241150590648,0.49011990129565564,0.3433583959899749,0.5037878787878788,0.5269230769230769,0.6838046272493573,0.484
0,4,331503,165,226283,85956,0.6483218849927086,0.6373958180185054,0.588478604649777,0.5932137270246495,0.9242512434316444,0.9995025145627555,0.9980840909882607,0.5943193267668962,0.27528912147425527,78861,4671,74015,4261,0.5137076040739642,0.4992584485271155,0.3824402782045867,0.3916888179468045,0.4991486607440968,0.9440813101565867,0.4770488132557098,0.5158494466103247,0.05443558689764423,1669,0,1484,0,0.529337139232477,0.5,0.34612194110327665,0.36643039625840074,0.5082332174309067,1.0,,0.529337139232477,0.0,429,0,360,0,0.5437262357414449,0.5,0.3522167487684729,0.3830189739459439,0.5,1.0,,0.5437262357414449,0.0,1284,385,1120,364,0.5226768157310498,0.5073029833704512,0.478256151258344,0.48718856748383377,0.5082332174309067,0.7693229478729778,0.48598130841121495,0.5341098169717138,0.24528301886792453,0.486,0,429,0,360,0.45627376425855515,0.5,0.3133159268929504,0.2859156747312095,0.5,0.0,0.45627376425855515,,1.0,0.0
1,4,332477,46,246911,65717,0.6172105445081849,0.605034981192663,0.5382685434625215,0.544156049500921,0.9055229124432242,0.9998616637044656,0.999300518528656,0.5738417088376011,0.21020829868086033,79605,3072,74970,2917,0.5139508233476994,0.500147523547598,0.37030683933933517,0.3792789690519377,0.502604058630444,0.962843354258137,0.48705960928368675,0.5149927219796215,0.03745169283705881,1673,0,1480,0,0.5306057722803679,0.5,0.3466639038541235,0.3678837368524888,0.5131326634464709,1.0,,0.5306057722803679,0.0,425,0,364,0,0.5386565272496832,0.5,0.3500823723228995,0.3771483098535673,0.46723981900452494,1.0,,0.5386565272496832,0.0,1078,595,931,549,0.5160164922296225,0.5076487051905462,0.5019982263748493,0.5071126409494642,0.5131326634464709,0.6443514644351465,0.4798951048951049,0.5365853658536586,0.37094594594594593,0.485,12,413,8,356,0.4664131812420786,0.5031286360698125,0.3411763539177088,0.318968660700306,0.46723981900452494,0.02823529411764706,0.46293888166449937,0.6,0.978021978021978,0.483
2,4,332564,95,235795,76597,0.6343079849500272,0.6224547808582277,0.5659630089643461,0.5713744394546116,0.918852691167142,0.9997144222762648,0.9987612788817608,0.5851301730068496,0.24519513944019053,78909,3632,74724,3399,0.5122989593188269,0.49975296961767546,0.3740297483721635,0.38211971491914215,0.49777451607131085,0.9559976254225173,0.4834305219741146,0.5136201206771983,0.043508313812833606,1693,0,1461,0,0.5367786937222575,0.5,0.34928821951722716,0.37498094841006063,0.5221007061730611,1.0,,0.5367786937222575,0.0,405,0,383,0,0.5139593908629442,0.5,0.3394803017602682,0.34895817820535185,0.4991393482255101,1.0,,0.5139593908629442,0.0,798,895,621,840,0.5193405199746354,0.5231506468839563,0.519255270888096,0.5187843711719735,0.5221007061730611,0.4713526284701713,0.484149855907781,0.5623678646934461,0.5749486652977412,0.484,178,227,163,220,0.5050761421319797,0.506959352738291,0.5036661390871798,0.5029275660637132,0.4991393482255101,0.43950617283950616,0.49217002237136465,0.5219941348973607,0.5744125326370757,0.484
3,4,332237,130,233246,79189,0.6380656387542222,0.6265331926334091,0.5721758056024335,0.5773657938828445,0.9190514646046458,0.9996088661028321,0.9983610484247154,0.5875278301911817,0.2534575191639861,78760,4073,74192,3888,0.5136191606644585,0.5003119289690713,0.3792208827203576,0.3877527105741389,0.5010769780615274,0.9508287759709294,0.48838085667629694,0.5149327893718291,0.04979508196721311,1674,0,1480,0,0.5307545973367153,0.5,0.3467274233637117,0.3680543479460072,0.5001985856824567,1.0,,0.5307545973367153,0.0,424,0,364,0,0.5380710659898477,0.5,0.34983498349834985,0.3764721649829958,0.5469559921210865,1.0,,0.5380710659898477,0.0,290,1384,225,1255,0.489854153455929,0.5106053634279442,0.4371661880436636,0.4265739960333221,0.5001985856824567,0.17323775388291518,0.47555892383478593,0.5631067961165048,0.847972972972973,0.483,130,294,84,280,0.5203045685279187,0.5379172714078375,0.5022692181724606,0.49505507803027726,0.5469559921210865,0.30660377358490565,0.4878048780487805,0.6074766355140186,0.7692307692307693,0.484
4,4,331468,115,237039,75327,0.6317192821170621,0.6204014919392498,0.5624988219689367,0.5676920927950306,0.9052014508661731,0.9996531788420999,0.9984756501683413,0.5830499888303926,0.2411498050363996,79472,4145,74311,3838,0.5150031527020511,0.4997700267858773,0.3793194122099615,0.3891287399330854,0.4983105905557598,0.9504287405671096,0.48077163973443565,0.5167801382467503,0.049111313004644976,1683,0,1471,0,0.5336081166772353,0.5,0.347942939838743,0.3713303536769845,0.5129028518479473,1.0,,0.5336081166772353,0.0,415,0,373,0,0.5266497461928934,0.5,0.34497090606816294,0.3633576802494609,0.5078910817532867,1.0,,0.5266497461928934,0.0,450,1233,337,1134,0.5022194039315155,0.519141912991635,0.4776526235619513,0.47003835830120916,0.5129028518479473,0.26737967914438504,0.4790874524714829,0.5717916137229987,0.7709041468388851,0.484,214,201,181,192,0.5152284263959391,0.5152039794567008,0.5148502723785577,0.5155722027753765,0.5078910817532867,0.5156626506024097,0.48854961832061067,0.5417721518987342,0.514745308310992,0.485
0,5,331684,330,225934,85959,0.6486076405443644,0.6373050997390572,0.588711480317914,0.5936160306889239,0.9189977991686901,0.9990060660092647,0.9961756423182561,0.5948229791721215,0.2756041334688499,77847,5339,73557,5065,0.5124097696034806,0.5001203495335909,0.3887362813366372,0.39649157523416506,0.4981316627689388,0.9358185271560119,0.4868319876970396,0.5141673931996512,0.0644221719111699,1641,0,1512,0,0.5204567078972407,0.5,0.3423028785982478,0.35630765859798585,0.5063155128663965,1.0,,0.5204567078972407,0.0,420,0,369,0,0.532319391634981,0.5,0.34739454094292804,0.3698497013841059,0.45776229190863343,1.0,,0.532319391634981,0.0,383,1258,328,1184,0.4969869965112591,0.5082315274271398,0.46228373747070906,0.45669482309339204,0.5063155128663965,0.23339427178549665,0.48484848484848486,0.5386779184247539,0.783068783068783,0.483,5,415,2,367,0.4714828897338403,0.5032423538521099,0.33056277302905324,0.3107093864214727,0.45776229190863343,0.011904761904761904,0.46930946291560105,0.7142857142857143,0.994579945799458,0.482
1,5,332599,96,237258,75198,0.6320954319221391,0.6201894667019195,0.5624437512180163,0.5679203436390664,0.9209639962236723,0.9997114474218127,0.9987249980078093,0.5836534428812843,0.24066748598202628,78930,3575,74559,3500,0.5133778431030617,0.5007535859051742,0.3755693149696791,0.3836920342601606,0.501192096301791,0.9566692927701351,0.49469964664310956,0.5142388053867052,0.04483787904021317,1664,0,1489,0,0.5277513479226134,0.5,0.3454432219223583,0.3646162520005102,0.5071356615177972,1.0,,0.5277513479226134,0.0,397,0,392,0,0.5031685678073511,0.5,0.33473861720067455,0.3368599012133531,0.5628630545417159,1.0,,0.5031685678073511,0.0,1193,471,1018,471,0.5277513479226134,0.5166333965103064,0.5016183967834822,0.5079525608407508,0.5071356615177972,0.7169471153846154,0.5,0.5395748530076888,0.31631967763599733,0.485,333,64,304,88,0.5335868187579215,0.5316403639541458,0.48381499601774947,0.48483074750224275,0.5628630545417159,0.8387909319899244,0.5789473684210527,0.5227629513343799,0.22448979591836735,0.485
2,5,331999,230,218915,93907,0.6602671726731685,0.649750393740347,0.6066819016879097,0.611049664376328,0.9268196618023973,0.9993077064314072,0.9975567523927892,0.6026330788471522,0.3001930810492868,77526,5445,72560,5133,0.5144836428820395,0.5002211945677476,0.39079870471215045,0.39981627690367,0.499768139179722,0.9343746610261416,0.4852524106636415,0.5165438481937022,0.06606772810935348,1652,0,1502,0,0.5237793278376665,0.5,0.34373699542238867,0.3600846648305555,0.5082295438205073,1.0,,0.5237793278376665,0.0,409,0,379,0,0.5190355329949239,0.5,0.341687552213868,0.3546959615621117,0.5163117456180529,1.0,,0.5190355329949239,0.0,247,1405,207,1295,0.4889029803424223,0.5058497467460658,0.42547052843736965,0.4163914561227151,0.5082295438205073,0.14951573849878935,0.47962962962962963,0.5440528634361234,0.8621837549933422,0.483,64,345,47,332,0.5025380710659898,0.5162343317571011,0.4374708624708625,0.43018721971767654,0.5163117456180529,0.15647921760391198,0.49039881831610044,0.5765765765765766,0.8759894459102903,0.484
3,5,331843,199,225040,87720,0.6506850164856809,0.6399356633239837,0.5922365784474588,0.5968531151205826,0.9207253656548573,0.9994006782274532,0.9977365529635233,0.5958935718993038,0.2804706484205141,78282,4876,73143,4612,0.5151479370840143,0.5003395723600591,0.38657088619899677,0.39600080076302213,0.4995954764755855,0.9413646311840111,0.4860876897133221,0.5169687964338782,0.059314513536107005,1657,0,1497,0,0.5253646163601775,0.5,0.34441903970068594,0.3618911533189833,0.518461586218101,1.0,,0.5253646163601775,0.0,404,0,384,0,0.5126903553299492,0.5,0.3389261744966443,0.34752836166660994,0.44556389232673266,1.0,,0.5126903553299492,0.0,909,748,757,740,0.5228281547241598,0.5214518757893982,0.5214541964512098,0.5227549853486773,0.518461586218101,0.5485817742908872,0.49731182795698925,0.5456182472989196,0.49432197728790916,0.485,403,1,380,4,0.516497461928934,0.5039707095709571,0.3497941495593869,0.358150205317259,0.44556389232673266,0.9975247524752475,0.8,0.5146871008939975,0.010416666666666666,0.489
4,5,331662,158,229038,83091,0.6440774036453197,0.6328655397311701,0.581757607680025,0.5866943826954235,0.9143588858615195,0.9995238382255439,0.9981020793042559,0.59151417870519,0.26620724123679634,78751,4629,73900,4486,0.5145518835849313,0.5008563483988681,0.38491483698163675,0.3936323675914375,0.49957778870531155,0.9444830894698969,0.49215578716401537,0.515889185134719,0.05722960732783915,1630,0,1524,0,0.5168040583386176,0.5,0.3407190635451505,0.3521699895869343,0.49801700400946813,1.0,,0.5168040583386176,0.0,431,0,357,0,0.5469543147208121,0.5,0.3535684987694832,0.38677163190265806,0.5358653902396225,1.0,,0.5469543147208121,0.0,1310,320,1194,330,0.5199746353836399,0.5101082073329791,0.4686783017310173,0.4742266806771173,0.49801700400946813,0.803680981595092,0.5076923076923077,0.5231629392971247,0.21653543307086615,0.486,85,346,54,303,0.49238578680203043,0.5229776365302501,0.4503156499598898,0.436034961307053,0.5358653902396225,0.19721577726218098,0.46687211093990755,0.6115107913669064,0.8487394957983193,0.484
0,6,331736,99,239030,73042,0.6286280472179989,0.6168783103162613,0.5571479609460358,0.5626087019952786,0.9133817183565051,0.9997016589570118,0.9986464500075197,0.5812119152156926,0.2340549616755108,79577,3788,74622,3821,0.5154133293780283,0.5016358976913863,0.37937417081992364,0.38821287321211684,0.5011444947096945,0.9545612667186469,0.5021684846891838,0.5160669005635575,0.04871052866412554,1669,0,1484,0,0.529337139232477,0.5,0.34612194110327665,0.36643039625840074,0.5240463889638065,1.0,,0.529337139232477,0.0,424,0,365,0,0.5373891001267427,0.5,0.34954657873042044,0.37568504279264453,0.4870186094598088,1.0,,0.5373891001267427,0.0,1017,652,831,653,0.5296542974944497,0.5246869342489248,0.52330100185413,0.5265300120009959,0.5240463889638065,0.609346914319952,0.5003831417624521,0.5503246753246753,0.44002695417789756,0.485,73,351,61,304,0.47782002534854245,0.5025232618247609,0.42886358844613115,0.4163595634364244,0.4870186094598088,0.1721698113207547,0.46412213740458014,0.5447761194029851,0.8328767123287671,0.484
