perm,fold,epoch,train_mse_ang_ch,train_mse_ang_sac,test_mse_ang_ch,test_mse_ang_sac
perm73,0,48,10804.4544666294,10977.394374974683,10777.125930528835,10464.257216316575
perm73,0,49,10815.748306216894,10906.386352297633,10799.199800234352,10844.728508086548
perm73,0,50,10796.113561465667,10902.54789285798,10794.039988668457,10760.082754465935
perm73,1,1,10808.799661055125,10799.056379585596,10842.85567951827,11073.507052447425
perm73,1,2,10803.726447386476,10851.554570234917,10826.209368236354,11022.797152208865
perm73,1,3,10809.01880155093,10894.764187482251,10800.0629035274,11100.995295851728
perm73,1,4,10766.694514962144,10473.019586351325,10821.450602418328,11285.784832934352
perm73,1,5,10749.376832055375,10075.264382123658,10799.738671649344,10495.013956179577
perm73,1,6,10735.601940651757,10318.059170092409,10857.229632192588,10907.564623199665
perm73,1,7,10768.44499643671,10433.933544573338,10739.066086005558,10268.439702867496
perm73,1,8,10762.68834300311,10351.813049827355,10821.044133523254,10955.12291893683
perm73,1,9,10786.616877908435,10692.649987558769,10798.119255120397,11239.074190087285
perm73,1,10,10802.285892968785,10906.95234656748,10808.57737909105,10887.644427413436
perm73,1,11,10809.59184255852,10946.808810864084,10791.606251978379,10697.269184284149
perm73,1,12,10807.778243450122,10869.085339752368,10769.442695415317,10617.14880618156
perm73,1,13,10794.547363942454,10727.506730684589,10730.166779216048,9736.873618292046
perm73,1,14,10794.877299556401,10505.507868774774,10787.235304355188,10475.682340027537
perm73,1,15,10794.61655543287,10830.189580688866,10782.790659124434,10537.688964259336
perm73,1,16,10795.892705894099,10783.910959397275,10780.311687555448,10708.466426997022
perm73,1,17,10790.307373997937,10708.049910674776,10747.943394000444,10132.125785355367
perm73,1,18,10782.714653164447,10575.52336807145,10792.806336692893,10808.605666074212
perm73,1,19,10805.408236214,11135.408067269747,10772.927040632294,10472.743189053715
perm73,1,20,10781.270023666199,10624.571656622727,10784.879125633994,10712.513978527044
perm73,1,21,10805.45271303862,10809.902494745307,10829.785712005232,11367.933424134595
perm73,1,22,10800.035788649024,10862.12639585669,10789.38606936186,10639.230892113083
perm73,1,23,10772.807269661276,10392.422892134695,10759.696981543082,10294.522843711564
perm73,1,24,10786.951202131808,10818.517156258278,10835.876547246113,11351.473830884957
perm73,1,25,10805.266711874106,10847.91396240371,10797.865476189812,10591.467055619707
perm73,1,26,10785.959244887797,10654.592218055128,10804.532496404512,11050.926460193516
perm73,1,27,10794.152936647937,10741.702817473382,10807.566128022338,10939.320285902448
perm73,1,28,10796.7004412045,10869.677025189178,10812.09279390906,11200.453799757035
perm73,1,29,10787.788699827139,10630.517559758908,10832.209163017516,11439.317498837087
perm73,1,30,10795.276696492085,10659.629264343042,10766.050350089974,10228.907346434627
perm73,1,31,10793.372989717525,10677.358154901172,10776.245916228938,10758.540421033316
perm73,1,32,10816.696110669911,10838.139320685983,10810.622623544337,10920.187563583644
perm73,1,33,10811.510621078267,10900.035247389467,10847.122957915975,11285.54835220061
perm73,1,34,10824.738711744954,11036.881282424316,10775.38700845909,10300.247017386191
perm73,1,35,10789.369551539985,10557.019932045438,10756.876345900158,10381.711482354349
perm73,1,36,10776.04289757762,10636.40741598455,10763.735638517728,9881.257288563847
perm73,1,37,10798.131981203544,10697.209660724171,10804.987387963958,10612.355677290385
perm73,1,38,10801.613545801803,10766.290389667269,10825.950090729839,11153.07644319655
perm73,1,39,10801.447970339957,10719.229454819957,10817.893761863304,10830.408378106957
perm73,1,40,10801.267728755,10714.60107248422,10780.154424223174,10529.295183302736
perm73,1,41,10816.387665955786,10984.316016593391,10818.942583857672,10912.322568261165
perm73,1,42,10769.848855547654,10348.95742933817,10773.92946588945,10573.378853662949
perm73,1,43,10789.73449385182,10943.495384647265,10791.666850777401,10720.898808670221
perm73,1,44,10785.981887711898,10645.377094762664,10802.16967215009,10680.545682886535
perm73,1,45,10806.546518338524,10859.111905204158,10802.724538960672,10674.653824260164
perm73,1,46,10803.15270980486,10963.146204808612,10832.077016544708,11089.748829271064
perm73,1,47,10814.065844256253,11020.733933871808,10814.565733498219,10799.533658478518
perm73,1,48,10805.825641532567,10766.96820644863,10823.158880238136,10768.007992062549
perm73,1,49,10795.443642400745,10853.43002495677,10791.62141924692,10394.755448166132
perm73,1,50,10801.538580323471,10816.311777090446,10784.324860745483,10629.950574396255
perm73,2,1,10781.854699123798,10606.900783684878,10825.887476289534,11430.831885145348
perm73,2,2,10780.169779229514,10704.4297150012,10819.651941722275,10908.424378749503
perm73,2,3,10789.059588136966,10565.81937843847,10787.16202849766,10639.955777529309
perm73,2,4,10804.162932901301,10661.524001801004,10831.399089616238,11122.925965288701
perm73,2,5,10804.73831964632,10880.753978534249,10772.786663723928,10625.926275735312
perm73,2,6,10801.739157348617,10956.783475962502,10845.439643222735,10954.965152453684
perm73,2,7,10813.717569149381,10927.667276485035,10850.43963853664,11382.069336254894
perm73,2,8,10810.111043285215,10865.463040495119,10761.1357081026,10356.792143150607
perm73,2,9,10813.295548983446,10904.604729507915,10816.318648505874,10973.944240838899
perm73,2,10,10803.942954391547,10799.484807481987,10819.732564481268,11000.331950621263
perm73,2,11,10766.32958092914,10763.530116727421,10679.123798173649,10173.385225068516
perm73,2,12,10734.349697542204,10292.441795314922,10657.880339525651,9967.551270061627
perm73,2,13,10665.301523019558,10201.965567012108,10641.766899735849,10025.883564299826
perm73,2,14,10634.518798933294,10399.72287094259,10655.858470098932,10286.456441109702
perm73,2,15,10621.144695243289,10235.948596356055,10563.69143730748,10200.085550162807
perm73,2,16,10598.641752814801,10277.982915903887,10579.715168508212,10072.74242958027
perm73,2,17,10665.719938158656,10322.841962711513,10686.464353966026,10154.966792087318
perm73,2,18,10672.100575890261,10352.26179192685,10727.30153390055,10287.226775982677
perm73,2,19,10640.490187402616,10256.46713370336,10635.097722106453,9976.581796250299
perm73,2,20,10727.62584975568,10462.320071056769,10777.53938337439,10427.280363866565
perm73,2,21,10664.877935143584,10262.004583044858,10694.390126024715,10156.158423428282
perm73,2,22,10632.40511817878,10349.587272009414,10618.3025512441,10122.941898458572
perm73,2,23,10645.958191069492,10199.813077791088,10626.509196345134,10035.419279694424
perm73,2,24,10562.349795109529,10271.668098412565,10536.171493872911,10133.49467910821
perm73,2,25,10642.62582008286,10258.682968353056,10610.373989358639,10095.905620239519
perm73,2,26,10596.629790303588,10205.666480787413,10599.723964754487,10099.579651284292
perm73,2,27,10603.560601093879,10381.131365914125,10621.240900993358,10294.253501403824
perm73,2,28,10562.980419805781,10132.0091428474,10596.103471597567,10119.909077966982
perm73,2,29,10570.28616361747,10141.002580126671,10505.98783755211,9899.828840633509
perm73,2,30,10526.633582002476,10240.304395167375,10447.207706471992,10032.88496682389
perm73,2,31,10526.845184908558,10192.431303292067,10497.863059668438,9989.44551046555
perm73,2,32,10481.710178690946,10154.154274853403,10403.628676848752,9970.431630627401
perm73,2,33,10452.282697820488,10203.183907865954,10375.582190813371,10046.211074129322
perm73,2,34,10498.844853018398,10167.871844166064,10449.327463919031,9971.927723752098
perm73,2,35,10453.13942958779,10146.549637461601,10372.114505336816,9921.608541612944
perm73,2,36,10430.273326962471,10194.49480608732,10350.903697235302,9979.941437397722
perm73,2,37,10521.25756826837,10230.676081166874,10365.035786104401,9987.626309788102
perm73,2,38,10406.278172924012,10165.43086109602,10288.77090646685,9975.68631401017
perm73,2,39,10580.714143932,10288.327687289835,10447.142054673775,10051.541379111797
perm73,2,40,10455.514321255894,10147.967159987427,10362.799440558358,9912.54887399952
perm73,2,41,10433.194351517464,10154.29576704095,10287.535269185075,9909.356224615589
perm73,2,42,10458.213158773453,10260.200867614045,10310.662002231564,9979.330802887132
perm73,2,43,10523.770657750849,10184.364628585461,10375.181400778882,9913.130447342533
perm73,2,44,10505.720417814082,10170.61552391205,10385.426723607849,9910.395620197509
perm73,2,45,10429.543434852014,10165.13190141248,10281.786669312123,9962.086061945845
perm73,2,46,10390.680837820359,10139.68665502971,10255.978977558907,9973.043729929903
perm73,2,47,10465.850343820799,10187.339598186634,10299.169602387024,10009.532257633182
perm73,2,48,10385.697245643438,10157.709916387521,10238.27294504232,9939.569722410977
perm73,2,49,10387.32922476428,10174.850191458485,10230.704512890983,9960.596019897619
perm73,2,50,10394.49504570767,10178.745843469356,10248.158360960593,9976.108639424807
perm73,3,1,10785.21193705154,10716.866626722476,10797.696802142627,10788.449833725257
perm73,3,2,10793.189838426008,10713.382299994517,10795.061733273884,10681.248313043747
perm73,3,3,10806.715173463364,10894.843057882157,10825.82597451863,11256.003120372041
perm73,3,4,10807.043891290019,10804.120464583955,10798.625142612882,10929.626373000725
perm73,3,5,10793.474357805946,10759.603800372768,10767.223236340495,10549.622953720544
perm73,3,6,10806.466364468493,10929.812320962004,10774.017937908318,10520.393091801234
perm73,3,7,10787.25518452611,10644.353385870847,10815.92139302499,11064.566616094937
perm73,3,8,10819.913213029688,11066.313643194891,10793.128893357713,10708.168292636019
perm73,3,9,10810.774198727127,11010.798688797448,10745.155771713786,9951.252078634478
perm73,3,10,10802.680252605622,10731.121507120935,10814.159498078212,10693.556049295756
perm73,3,11,10796.904200395678,10780.625101828522,10796.77357487127,10853.627300447608
perm73,3,12,10798.717327192806,10876.742508043078,10795.445401484849,10755.662363359044
perm73,3,13,10781.637785795396,10644.009676165228,10810.539001091445,10851.421111678234
perm73,3,14,10796.423900182484,10472.044368292823,10786.703938162727,10777.366335240467
perm73,3,15,10806.153897669974,11001.89243255873,10821.112431121492,11188.575024916128
perm73,3,16,10824.238373180455,10864.433934089055,10788.778648057749,10770.771264425313
perm73,3,17,10790.153412842996,10490.365247266602,10782.127884331221,10597.002896853115
perm73,3,18,10805.722169681201,10760.800993867455,10830.612512893471,11154.875600956877
perm73,3,19,10811.880960921339,10914.073938515978,10818.65451351217,11078.097864875153
perm73,3,20,10788.864790280135,10747.69599526991,10842.447951472517,11279.132547444187
perm73,3,21,10800.518278608903,10873.671334285313,10809.430599282694,10516.545051907968
perm73,3,22,10791.875325169762,10640.40873579162,10848.916990325708,11391.504133356764
perm73,3,23,10796.834195771557,10725.213179611035,10788.120275213512,10761.950015547818
perm73,3,24,10801.921233531124,10644.780456028553,10789.414286433517,10804.744802911497
perm73,3,25,10799.232915561086,10878.216680803875,10824.928319237235,11234.437853298492
perm73,3,26,10806.296833151688,10807.94363530019,10795.289010894134,11205.023940305935
perm73,3,27,10775.485714198432,10466.42428427923,10830.547714150482,11208.363989419313
perm73,3,28,10813.804735497326,11082.57432560774,10805.761624081524,11317.178961387937
perm73,3,29,10813.635735629092,10770.524323675221,10828.927983205358,11205.347996487608
perm73,3,30,10809.24762947682,10973.792194361551,10781.399992830911,10498.9573096817
perm73,3,31,10797.873823366868,10731.521301839697,10841.247961962279,11153.386493183583
perm73,3,32,10795.984891173226,10955.327418510327,10809.34930005517,10949.647333169112
perm73,3,33,10780.887535927248,10512.393858696405,10841.042168772034,11407.26782091997
perm73,3,34,10802.75497971095,10870.856155311742,10827.673517867514,10726.955631308187
perm73,3,35,10801.600961458553,10868.80607187533,10787.770456683791,10643.120162032152
perm73,3,36,10805.63615133586,10896.197033034325,10807.078121322,10937.227242734283
perm73,3,37,10811.310570477106,10868.89528403274,10791.778847070273,10959.266309154556
perm73,3,38,10784.85734736857,10510.49500616485,10773.17994656436,10782.828522959064
perm73,3,39,10821.411402993783,10827.62282532649,10878.547495827463,11225.316892724753
perm73,3,40,10847.695462630323,10959.700332371736,10910.992897432581,11549.77571162734
perm73,3,41,10780.699371303743,10632.342409874675,10799.629467927389,10619.90509839787
perm73,3,42,10793.908497007931,10751.382148193257,10788.985542331178,10658.176468687683
perm73,3,43,10827.115031980707,11136.003763828461,10823.852341885626,10742.9570686617
perm73,3,44,10809.902837075024,10743.970015223818,10840.112268820869,11436.424399684978
perm73,3,45,10801.269944005937,10805.752953351888,10819.987090609264,10934.678968362283
perm73,3,46,10794.083829079998,10904.30777121057,10785.424405502823,10471.720594923601
perm73,3,47,10793.084346299045,10592.3795019442,10790.48523770558,10550.73963149992
perm73,3,48,10776.412464512214,10586.487805200382,10817.291815073393,10820.510193458082
perm73,3,49,10797.375435271353,10826.805579025378,10813.719992986735,11001.483037519496
perm73,3,50,10785.462261755887,10733.691617556658,10840.203344585458,11548.31894448361
perm73,4,1,10805.292709785637,10839.358882838278,10779.260802892517,10364.150814156728
perm73,4,2,10803.306234374833,10765.71561926168,10783.865976352705,10255.488128934496
perm73,4,3,10813.330122800238,11046.286533260914,10830.957591794933,11052.846398594877
perm73,4,4,10794.032884009615,10756.592926204099,10810.031155024217,11030.386596639717
perm73,4,5,10814.060929983772,10972.99116296599,10824.412386194781,11214.001912575297
perm73,4,6,10776.153642840574,10623.820489533777,10825.99093540864,11421.963811766427
perm73,4,7,10789.990424160509,10887.056423196318,10770.066752662737,10267.82006056002
perm73,4,8,10778.80844485508,10410.932153826583,10781.013892968092,10545.389950023411
perm73,4,9,10814.457743669544,10854.537616360205,10796.890748683409,10755.463761967489
perm73,4,10,10807.00936577707,10895.664619623418,10785.798619976827,10749.963394673376
perm73,4,11,10816.088166025518,10892.149704094662,10789.79348874621,10521.083692062917
perm73,4,12,10746.161136304063,10651.615178918364,10737.088750961622,10378.413165646081
perm73,4,13,10632.041154776402,10260.466127150668,10656.193403300767,10153.605561064156
perm73,4,14,10642.48805472642,10401.26922125276,10689.716957239885,10317.68475025702
perm73,4,15,10660.491633949236,10186.706427648856,10704.995068659535,10220.218964348333
perm73,4,16,10637.466976810143,10248.613983936766,10657.409544526572,9996.500514152327
perm73,4,17,10622.70438085282,10189.89783889731,10629.37671080468,10300.173098445544
